File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,word_count,char_count
,Imâna ntîhá uwĭruka.,Les bénédictions de Dieu viennent à ceux qui ont la patience d'attendre.,God's blessings come to those who have the patience to wait.,proverbs,,,,,,,3.0,20.0
,Imâna ntîhá uwĭsīze.,Faire semblant ne vous vaudra pas les bénédictions de Dieu.,Faking won't earn you God's blessings.,proverbs,,,,,,,3.0,20.0
,Imâna ntîhá uwĭtāngira itáma.,"La main de Dieu récompense les généreux, non les avares..","The hand of God rewards the generous, not the greedy.",proverbs,,,,,,,4.0,29.0
,Imâna y'ûmwôro imurābīsha umugôngo.,Le silence de Dieu est souvent la réponse aux prières des malheureux.,God's silence is often the reply to the prayers of the wretched.,proverbs,,,,,,,4.0,35.0
,Imâna ya mwêne só si yó ya mwêne nyoko.,Les bénédictions des autres ne sont pas les mêmes que les vôtres.,The blessings of others are not the same as yours.,proverbs,,,,,,,9.0,39.0
,Imānga ntímaríra Imâna.,"La mort peut emporter des individus, mais l'esprit collectif perdure..","Death may take individuals, but the collective spirit endures.",proverbs,,,,,,,3.0,23.0
,Imĭsi irasa ntingána.,Chaque jour est unique à sa manière.,Each day is unique in its own way.,proverbs,,,,,,,3.0,21.0
clips/sound_humour/h12.mp3,Inabigirankana ataye ikibuno ku ziko ati ibibanza vyaduhindutse!,"""Nos emplacements sont d'humeur changeante"", comme disait l'entêté déchu, le seant dans le foyer !","""Our locations are in a changing mood"", as the fallen stubborn said, the seant in the hearth!",jokes,,,,,,,8.0,64.0
clips/sound_humour/h17.mp3,"Inabigirankana bamurashe umwampi wo mu gikomere ati niko ibwami bahakunda, hari uturorero!","""C'est donc pour ça que la cour royale a autant de succès : il y a des choses agréables à voir"", dit la Mégère blessée par une flèche dans son ulcère !","""So that's why the royal court is so successful: there are pleasant things to see,"" said the Shrew wounded by an arrow in her ulcer!",jokes,,,,,,,12.0,90.0
,Inabukwe wa Simoni yari aryamye,La belle-mère de Simon était allongée,Simon’s mother-in-law was lying down,grammar,,,,,,,5.0,31.0
clips/sound_proverb/prov014.mp3,Inahasi y'umutindi yamubujije kwiyahura.,L’espoir du malchanceux l’a empêché de se suicider.,The unlucky man’s hope prevented him from committing suicide.,proverbs,,,,,,,4.0,40.0
,Inama iza kuba isaha zingahe?,À quelle heure est la réunion?,What time is the meeting?,action-verbs,,,,,,,5.0,29.0
,Inama yakuweho.,La réunion a été annulée.,The meeting was canceled.,action-verbs,,,,,,,2.0,15.0
,Inama yasibishijwe.,La réunion a été annulée.,The meeting was canceled.,action-verbs,,,,,,,2.0,19.0
,Inama yimuwe izoba ejo.,La réunion est reportée à demain.,The meeting is postponed until tomorrow.,action-verbs,,,,,,,4.0,23.0
,Inama yungururijwe ejo.,La réunion est reportée à demain.,The meeting is postponed until tomorrow.,action-verbs,,,,,,,3.0,23.0
,Inankuki: Ewe ntuze ako gahuzu wambaye ni keza.Ukavanye mw’iduka ubu nyene ?,Inankuki:Que c'est jolie l'habit que tu portes. le sort-tu tout de suite de magasin ?,Inankuki:How pretty the outfit you are wearing. Do you take it out of the store straight away?,jokes,,,,,,,12.0,76.0
,Incúti iragúherekeza.,Un vrai ami te soutient.,A real friend supports you.,proverbs,,,,,,,2.0,21.0
,Inda iremēra irí gusa.,Une faim extrême pèse lourdement sur l'estomac.,Extreme hunger weighs heavily on the stomach.,proverbs,,,,,,,4.0,22.0
,Inda ndēnde ihūmira indyá.,La cupidité engendre des ennuis.,Greediness breeds troubles.,proverbs,,,,,,,4.0,26.0
,Inda ní Barîtōraguza.,À chacun son plat.,To each their own dish.,proverbs,,,,,,,3.0,21.0
,Inda ní akamenēsha bānga.,Le désir de plus peut pousser quelqu'un à trahir ceux qu'il tenait autrefois en estime.,The desire for more can drive one to betray those they once held dear.,proverbs,,,,,,,4.0,25.0
,Inda ní akarúta umwâna.,Un estomac vide n'a pas d'oreilles.,An empty stomach has no ears.,proverbs,,,,,,,4.0,23.0
,Inda ní amahănga.,Les désirs de l'humanité sont aussi infinis que le ciel.,The desires of humankind are as endless as the sky.,proverbs,,,,,,,3.0,17.0
,Inda ní sēha uzána.,L'estomac n'a pas de fond.,The stomach has no bottom.,proverbs,,,,,,,4.0,19.0
,Inda ní umwânsi.,La cupidité est le pire ennemi.,Greed is the worst ennemy.,proverbs,,,,,,,3.0,16.0
,Inda uyibarira icó wayirărije ntúyibaríra icó wayihăye.,"Le repas passé est parti, séduis le ventre avec la promesse de nouvelles saveurs.","The past meal is gone, entice the stomach with the promise of new flavors.",proverbs,,,,,,,7.0,55.0
clips/sound_proverb/prov030.mp3,Inda y'uwundi irakoma induru nti wumva.,Vous ne pouvez pas entendre le ventre de quelqu'un d'autre crier.,You can't hear somebody else's belly screaming.,proverbs,,,,,,,6.0,39.0
,Inda y'ûmwôro ibonekēsha agasámo.,"Dans la misère, le vrai caractère est souvent révélé.","In misery, true character is often revealed.",proverbs,,,,,,,4.0,33.0
,Indakûzi ntímutāhána ubukwé.,L'intimité ne mène pas toujours au mariage.,Intimacy doesn't always lead to marriage.,proverbs,,,,,,,3.0,28.0
,Indarayi  iza isaha zingahe?,Le train arrive à quelle heure?,What time does the train arrive?,action-verbs,,,,,,,4.0,28.0
,Indege yegejwe inyuma.,Le vol est retardé.,The flight is delayed.,action-verbs,,,,,,,3.0,22.0
,Indero yo ku ziko ntigihabwa abana,La discipline du foyer n'est plus donnée aux enfants,Home discipline is no longer given to children,proverbs,,,,,,,6.0,34.0
,Indoto yanje n'ugutembera,Mon rêve est de voyager.,My dream is to travel.,action-verbs,,,,,,,3.0,25.0
,Indoto yanje niyo gufata ingendo.,Mon rêve est de voyager.,My dream is to travel.,action-verbs,,,,,,,5.0,33.0
,Indoto zanje ni gutembera.,Mon rêve est de voyager.,My dream is to travel.,action-verbs,,,,,,,4.0,26.0
,Indyá y'úmugayo irya umugabo.,"Pour prendre aux puissants, il faut être puissant.","To take from the powerful, one must be powerful.",proverbs,,,,,,,4.0,29.0
,Indûrú ntígānzá ingoma.,Pleurer ne noiera pas le son du tambour.,Crying won't drown out the sound of the drum.,proverbs,,,,,,,3.0,23.0
,Indārandîye ní yo mugabo.,Celui qui peut remplir son propre estomac se tient grand parmi les hommes.,He who can fill his own stomach stands tall among men.,proverbs,,,,,,,4.0,25.0
,Ingaruka mbi bifise ku rurimi rw’ikirundi ni izihe?,Quels sont les effets négatifs sur la langue kirundi ?,What are the negative effects on the Kirundi language?,language,,,,,,,8.0,51.0
,Ingayi ya cāne uyitega Uburŭndi.,"Celui qui rejette constamment ce qui lui est donné pourrait se voir offrir quelque chose de plus grand que prévu, juste pour voir sa réaction.","He who consistently rejects what is given might offered something greater than anticipated, just to see his reaction.",proverbs,,,,,,,5.0,32.0
,Ingeso irarába ntíhwērá.,"Les mauvaises habitudes peuvent disparaître brièvement, mais elles ressurgissent avec le temps.","Bad habits may vanish briefly, but they resurface over time.",proverbs,,,,,,,3.0,24.0
,Ingeso ntíryāmírwa.,Ne laissez pas les mauvaises habitudes devenir votre zone de confort.,Don't let bad habits become your comfort zone.,proverbs,,,,,,,2.0,19.0
,Ingeso ntízīndúka.,"Les mauvaises habitudes s'infiltrent progressivement, comme un voleur dans la nuit.","Bad habits sneak in gradually, like a thief in the night.",proverbs,,,,,,,2.0,18.0
,Ingeso y'úrugó ntíyūbáka urŭndi.,Ce qui fonctionne pour un couple peut ne pas fonctionner pour un autre.,What works for one couple may not work for another.,proverbs,,,,,,,4.0,32.0
,Ingingo ya 49 Nta munyagihugu ashobora kwangazwa.,Article 49 Aucun citoyen ne peut se voir refuser la citoyenneté.,Article 49 No citizen may be denied citizenship.,proverbs,,,,,,,7.0,49.0
,Ingo tubāné ní we ingo twānkáne.,Celui qui essaie trop fort pour votre amour est celui dont la haine surgira rapidement.,The one who tries too hard for your love is the one whose hatred will surface rapidly.,proverbs,,,,,,,6.0,32.0
,Ingoma ntó yīca nka níni.,L'épée d'un petit royaume est aussi mortelle que celle d'un grand royaume.,The sword of a small kingdom is as deadly as that of a large kingdom.,proverbs,,,,,,,5.0,25.0
,Ingoma nzīzá ní iyigúkijije.,Un bon leader protège son troupeau de la tempête.,A good leader shields their flock from the storm.,proverbs,,,,,,,4.0,28.0
clips/sound_proverb/prov023.mp3,Ingoma yagúkānze irahuhuma ugahūnga.,Il est sage de reconnaître les signes de danger.,It is wise to recognize the signs of danger.,proverbs,,,,,,,4.0,36.0
,Ingoma yīmana ivyăyo.,Les leaders ont le pouvoir d'accorder ou de refuser à leur guise.,Leaders have the authority to grant or deny as they see fit.,proverbs,,,,,,,3.0,21.0
,Ingwe ntíyarí ízi gufátira kw'īzosi yarîgīshijwe.,Même un tigre doit apprendre ses compétences de chasse.,Even a tiger needs to be taught its hunting skills.,proverbs,,,,,,,6.0,49.0
,Ingéreká ziri ubwôko buné,Il existe quatre types d'indicateurs,There are four types of indicators,action-verbs,,,,,,,4.0,25.0
,Ingóro y'úmwămi iraguma itûgáye.,"Dans un royaume puissant, la porte reste ferme et ouverte.","In a powerful kingdom, the gate stands firm and open.",proverbs,,,,,,,4.0,32.0
,Ingēndo y'úwŭndi iravúna.,Copier les autres aveuglément peut conduire à des problèmes.,Copying others blindly can lead to trouble.,proverbs,,,,,,,3.0,25.0
,Ingēnzi irabόna.,Les yeux d'un voyageur contemplent de nombreuses merveilles.,A traveler's eyes behold many wonders.,proverbs,,,,,,,2.0,16.0
,Ingēnzi ntígirá ihěmbe.,Les visiteurs n'ont généralement pas de mauvaises intentions.,Visitors typically have no harmful intentions.,proverbs,,,,,,,3.0,23.0
,Ingēnzi y'ímihana ní yo nzanyi y'ámazímwe.,L'enfant qui erre porte souvent des histoires de malheur.,The child who wanders often carries tales of woe.,proverbs,,,,,,,6.0,42.0
,Ingīngo y'íjāmbo iva mw'ījigo.,Les sentiments profonds sont exprimés sincèrement lorsque nous parlons.,Deep-seated feelings are expressed genuinely when we speak.,proverbs,,,,,,,6.0,42.0
clips/sound_proverb/prov027.mp3,Ingōna iva mu rûzi ikarigata urume.,Les biens des autres semblent plus importants ou meilleurs que ceux des autres.,Other people's possessions appear to be more important or better than what one has.,proverbs,,,,,,,6.0,35.0
,Ingūmba itāzí ikíbi irigata ishênyo.,L'ignorant fréquente souvent le danger.,The ignorant often befriends danger.,proverbs,,,,,,,5.0,36.0
,Injiza irindi ryungane rishasha,Entrez une nouvelle phrase,Enter a new sentence,proverbs,,,,,,,4.0,31.0
clips/sound_humour/h8.mp3,Inka ivyaye mu ci iti kubwanje ndahejeje hasigaye ah'umuragizi!,"""En ce qui me concerne, c'est fini, le reste c'est au berger de s'occuper"", comme disait la vache qui vêlait pendant la saison sèche !","""As far as I'm concerned, I'm done, the rest is for the shepherd to look after"", as the cow who calved during the dry season said!",jokes,,,,,,,9.0,63.0
,Inkezi ikera urwó birēhá.,Connais tes capacités et fixe-toi des objectifs réalistes.,Know your capabilities and set realistic goals.,proverbs,,,,,,,4.0,25.0
clips/sound_humour/h37.mp3,"Inkoko yaneye ku butsima hanyuma Midugiro abwira umuhungu wiwe ati buhanagure mwananje, iryo nararibonye!","""Mange-le, mon enfant, je l'ai déjà vu"", comme dit Midugiro à son fils lorsqu'il remarqua qu'une poule avait laissé tomber ses crottes dans la pâte !","""Just eat it, my child, I have seen it before"", as Midugiro said to his son when he noticed that a hen had dropped her droppings in the dough!",jokes,,,,,,,14.0,105.0
,Inkokókazi irapfá amagí akabora.,L'absence de bouclier expose le protégé au mal.,The shield's absence exposes the protected to harm.,proverbs,,,,,,,4.0,32.0
,Inkombe zikiyaga ziraruhura,La plage est relaxante.,The beach is relaxing.,action-verbs,,,,,,,3.0,27.0
,Inkoni ikubíse mukēbá uyirēnza urugό.,Observez les malheurs de votre ennemi et apprenez à naviguer dans les mêmes eaux avec prudence.,"Observe your enemy's misfortunes, and learn to navigate the same waters with caution.",proverbs,,,,,,,5.0,37.0
,Inkoni ishikīra igúfa ntíshikîra ingeso.,Les mots peuvent piquer plus qu'un fouet.,Words can sting more than a whip.,proverbs,,,,,,,5.0,40.0
,Inkoni nzīzá imerera ahăga.,Les épreuves sont le terrain fertile d'où jaillissent les bénédictions.,Hardships are the fertile ground from which blessings sprout.,proverbs,,,,,,,4.0,27.0
,Inkoro iri gusa,Le panier est vide,The basket is empty,grammar,,,,,,,3.0,15.0
,Inkuru irasamaje.,L'histoire est intéressante.,The story is interesting.,action-verbs,,,,,,,2.0,17.0
clips/sound_proverb/prov042.mp3,Inkuru mbarirano irutwa niyo wiboneye,"Quand vous voyagez, vous apprenez.","When you travel, you learn.",proverbs,,,,,,,5.0,37.0
,Inkwăre irāmvyé itōra mw'ītōngo ry'úwayíhīga.,Même l'animal le plus rusé finit par chercher refuge là où il était autrefois chassé.,Even the most cunning animal ends up seeking refuge where it was once hunted.,proverbs,,,,,,,5.0,45.0
,Inkwăre ivunítse ihūra n'ûmwâna.,La chance frappe souvent à la porte de ceux qui ne s'y attendent pas.,Luck often knocks on the door of those who don't expect it.,proverbs,,,,,,,4.0,32.0
,Inkwăre yīcwa n'índeretsi.,La constance mène le chasseur à capturer sa proie.,Consistency leads the hunter to capture his prey.,proverbs,,,,,,,3.0,26.0
,Inkwăre zisēzerana mu masesa.,Les paroles prononcées avec conviction autour de la table restent gravées dans le cœur.,Words spoken with conviction around the table remain imprinted in the heart.,proverbs,,,,,,,4.0,29.0
,Inká ikamwa icó yarīyé.,On ne peut pas traire une vache qui n'a pas été nourrie.,You can't milk a cow that hasn't been fed.,proverbs,,,,,,,4.0,23.0
,Inká irasâza ikīcwa n'úmwŭzukuru.,La vieille vache finit par être tuée par le veau.,The old cow ends up being killed by the calf.,proverbs,,,,,,,4.0,33.0
,Inká irāra ahó iyĭndi yarāyé.,"Des remplacements sont possibles pour n'importe qui, n'importe quand.","Replacements are possible for anyone, anytime.",proverbs,,,,,,,5.0,29.0
,Inkêká ntíbēshá.,"L'intuition est un guide fiable, elle ne trompe jamais.","Intuition is a reliable guide, it never misleads.",proverbs,,,,,,,2.0,16.0
,Inkíre ntíkirá kabiri.,"Éviter un piège une fois est un exploit, deux fois est une rare réalisation.","Avoiding a snare once is a feat, twice is a rare accomplishment.",proverbs,,,,,,,3.0,22.0
,Inkóko irāra mw'īshāmba igacīka inkwăre.,Une nuit dans la forêt transforme un animal domestique en créature sauvage.,A night in the forest turns a pet into a wild creature.,proverbs,,,,,,,5.0,40.0
,Inkóko yērá itāha kare.,La poule blanche avisée retourne dans son poulailler avant le coucher du soleil.,The wise white chicken returns to its coop before the sun sets.,proverbs,,,,,,,4.0,23.0
,Inkóno isha ukó ishāká.,"Quand cela doit arriver, cela arrivera.","When it's meant to be, it will be.",proverbs,,,,,,,4.0,23.0
,Inkúmi ikura iyĭndi igîye.,Le plus jeune grandit lorsque les plus âgés quittent la maison.,The youngest grows up when the older ones leave home.,proverbs,,,,,,,4.0,26.0
,Inkúru mbárirano irutwa n'îyό wībόneye.,Il vaut mieux voir de ses propres yeux que d'entendre des autres.,It's better to see with your own eyes than to hear it from others.,proverbs,,,,,,,5.0,39.0
,Inkēnde ishājé inyāgirirwa mūsí y'igíti yŭriye.,"Avec l'âge, un vieil homme peut avoir du mal à faire ce qu'il faisait sans effort dans sa jeunesse.","With age, an old man may struggle to perform activities he effortlessly did in his youth.",proverbs,,,,,,,8.0,67.0
,Inkĭngi imwé ntígirá inzu.,Un seul pilier ne peut pas soutenir une maison.,A single pillar cannot support a house.,proverbs,,,,,,,4.0,26.0
,Inkūnda nkúbōnye irutwa n'ínkūnda nkúzirikanye.,L'amour qui persiste même en l'absence est l'amour qui vaut la peine d'être chéri.,The love that lingers even in absence is the love worth treasuring.,proverbs,,,,,,,5.0,47.0
,Inkόno ihīra igihe ntíhīrá inzara.,"Ce n'est pas ta faim qui détermine quand la nourriture est prête, mais le temps de cuisson.","It's not your hunger that determines when food is ready, but the cooking time.",proverbs,,,,,,,5.0,34.0
,Inkόno mu kwănka irava.,Le premier pas annonce le voyage.,The first step foretells the journey.,proverbs,,,,,,,4.0,23.0
